Genes	Count	nr_ssu	slen	Gene_normalized	sample_id	Phenotype
blaFOX-1_1_X77455_1	1	3088	382	0.0006103681197949164	SRR29811055_unique_run_id	Beta-lactam
sul1_11_DQ914960_1	1	2495	293	0.000984904963510639	SRR29811052_unique_run_id	Folate pathway antagonist
vat(F)_1_AF170730_1	1	2495	221	0.0013057789787720238	SRR29811052_unique_run_id	Streptogramin A
ampH_1_AJ276031_1	1	4275	264	0.0006379585326953748	SRR29811053_unique_run_id	Beta-lactam
blaOXA-53_1_AY289608_1	1	4275	275	0.0006124401913875598	SRR29811053_unique_run_id	Beta-lactam
mph(E)_1_DQ839391_1	1	4275	294	0.0005728607232366631	SRR29811053_unique_run_id	Macrolide
aac(6')-32_1_EF614235_1	1	2500	184	0.0015652173913043477	SRR29811054_unique_run_id	Aminoglycoside
blaCARB-1_1_AF313471_1	1	2500	288	0.001	SRR29811054_unique_run_id	Beta-lactam
blaOXA-3_1_L07945_1	1	2500	275	0.0010472727272727272	SRR29811054_unique_run_id	Beta-lactam
vga(D)_1_GQ205627_1	1	19508	525	7.030082896394153e-05	SRR15530478_unique_run_id	Streptogramin A
VanHOX_1_KF478993_2	1	27667	346	7.521324521962373e-05	SRR15530479_unique_run_id	Glycopeptide
erm(32)_1_AJ009971_1	1	27667	280	9.294208159282074e-05	SRR15530479_unique_run_id	Multiple
floR_1_AF071555_1	1	27667	404	6.44153040742322e-05	SRR15530479_unique_run_id	Amphenicol
mcr-3.1_1_KY924928_1	1	27667	541	4.810311062105325e-05	SRR15530479_unique_run_id	Polymyxin
blaOXA-20_1_AY307114_1	1	2495	266	0.0010848765199572075	SRR29811052_unique_run_id	Beta-lactam
erm(F)_3_M17808_1	1	2495	266	0.0010848765199572075	SRR29811052_unique_run_id	Multiple
msr(E)_1_FR751518_1	1	2495	491	0.0005877335118301776	SRR29811052_unique_run_id	Multiple
mcr-10_1_MN179494_1	1	19508	539	6.847483340643656e-05	SRR15530478_unique_run_id	Polymyxin
mcr-7.1_1_MG267386_1	1	19508	539	6.847483340643656e-05	SRR15530478_unique_run_id	Polymyxin
optrA_1_KP399637_1	1	19508	655	5.6347992681021836e-05	SRR15530478_unique_run_id	Multiple
sal(A)_1_KC693025_1	1	19508	541	6.822169169328892e-05	SRR15530478_unique_run_id	Multiple
sul2_7_HM486907_1	1	19508	283	0.00013041673217692334	SRR15530478_unique_run_id	Folate pathway antagonist
tet(T)_1_L42544_1	1	19508	651	5.669421690640446e-05	SRR15530478_unique_run_id	Tetracycline
tet(W)_2_AY049983_1	1	19508	639	5.7758897036102196e-05	SRR15530478_unique_run_id	Tetracycline
tmexD1_1_MK347425_1	1	19508	1044	3.535242835830393e-05	SRR15530478_unique_run_id	Tetracycline
catB3_2_U13880_1	1	17198	210	0.0001993587294203645	SRR15530477_unique_run_id	Amphenicol
dfrA3_1_J03306_1	1	17198	162	0.00025842798258195394	SRR15530477_unique_run_id	Folate pathway antagonist
erm(32)_1_AJ009971_1	1	17198	280	0.00014951904706527337	SRR15530477_unique_run_id	Multiple
mcr-3.1_1_KY924928_1	1	17198	541	7.73850890541156e-05	SRR15530477_unique_run_id	Polymyxin
mcr-5.1_1_KY807921_1	1	17198	547	7.653625809556955e-05	SRR15530477_unique_run_id	Polymyxin
mcr-7.1_1_MG267386_1	1	17198	539	7.767223224170045e-05	SRR15530477_unique_run_id	Polymyxin
qepA_1_FJ167861_1	1	17198	511	8.192824496727308e-05	SRR15530477_unique_run_id	Quinolone
sul4_1_MG649393_1	1	17198	287	0.00014587224103929108	SRR15530477_unique_run_id	Folate pathway antagonist
tet(H)_1_Y16103_1	1	13760	400	0.0001308139534883721	SRR15530476_unique_run_id	Tetracycline
tet(X)_1_GU014535_1	1	13760	388	0.00013485974586430113	SRR15530476_unique_run_id	Tetracycline
tetB(P)_1_NC_010937_1	1	13760	652	8.02539591953203e-05	SRR15530476_unique_run_id	Tetracycline
tet_1_M74049_1	1	13760	639	8.188666885031118e-05	SRR15530476_unique_run_id	Tetracycline
tmexD1_1_MK347425_1	1	13760	1044	5.012028869286287e-05	SRR15530476_unique_run_id	Tetracycline
OqxA_1_EU370913_1	1	17198	391	0.00010707246337155126	SRR15530477_unique_run_id	Multiple
blaTEM-1A_1_HM749966_1	1	17198	286	0.00014638228384012778	SRR15530477_unique_run_id	Beta-lactam
catB2_1_AF047479_1	1	17198	210	0.0001993587294203645	SRR15530477_unique_run_id	Amphenicol
sul1_5_EU780013_1	1	5305	288	0.000471253534401508	SRR29811056_unique_run_id	Folate pathway antagonist
sul2_7_HM486907_1	1	5305	283	0.0004795795685782131	SRR29811056_unique_run_id	Folate pathway antagonist
aac(6')-IIa_1_M29695_1	1	3059	184	0.0012791904145998266	SRR29811057_unique_run_id	Aminoglycoside
aadA4_1_Z50802_1	1	3059	262	0.0008983627339174355	SRR29811057_unique_run_id	Aminoglycoside
blaBKC-1_1_KP689347_1	1	3059	313	0.0007519841414899939	SRR29811057_unique_run_id	Beta-lactam
blaOXA-118_1_AF371964_1	1	3059	266	0.0008848535198735642	SRR29811057_unique_run_id	Beta-lactam
blaOXA-20_1_AY307114_1	1	3059	266	0.0008848535198735642	SRR29811057_unique_run_id	Beta-lactam
blaOXA-53_1_AY289608_1	1	3059	275	0.0008558946774049749	SRR29811057_unique_run_id	Beta-lactam
ere(A)_6_DQ157752_1	1	3088	406	0.0005742872457183695	SRR29811055_unique_run_id	Macrolide
mcr-5.1_1_KY807921_1	1	3088	547	0.0004262534218677478	SRR29811055_unique_run_id	Polymyxin
msr(E)_1_FR751518_1	1	3088	491	0.00047486888342496543	SRR29811055_unique_run_id	Multiple
sul4_1_MG649393_1	1	3088	287	0.0008124063476015959	SRR29811055_unique_run_id	Folate pathway antagonist
ARR-6_1_FM955585_1	1	5305	150	0.0009048067860508955	SRR29811056_unique_run_id	Rifamycin
OqxB_1_EU370913_1	1	5305	1050	0.00012925811229298507	SRR29811056_unique_run_id	Multiple
aac(6')-32_1_EF614235_1	1	5305	184	0.0007376142277588821	SRR29811056_unique_run_id	Aminoglycoside
msr(E)_1_FR751518_1	1	5305	491	0.00027641755174670935	SRR29811056_unique_run_id	Multiple
cphA5_1_AY227051_1	1	6792	254	0.0004173506580228708	SRR29811059_unique_run_id	Beta-lactam
catB10_1_AJ878850_1	1	15210	210	0.00022541561003099465	SRR15530475_unique_run_id	Amphenicol
lsa(C)_1_HM990671_1	1	15210	492	9.621397989127821e-05	SRR15530475_unique_run_id	Multiple
mcr-5.1_1_KY807921_1	1	15210	547	8.653981372305096e-05	SRR15530475_unique_run_id	Polymyxin
mupA_2_GU237136_1	1	15210	1024	4.622781065088757e-05	SRR15530475_unique_run_id	Pseudomonic acid
qnrS2_1_DQ485530_1	1	15210	218	0.000217143477552793	SRR15530475_unique_run_id	Quinolone
sul1_5_EU780013_1	1	15210	288	0.00016436554898093358	SRR15530475_unique_run_id	Folate pathway antagonist
tet(34)_1_AB061440_1	1	15210	154	0.0003073849227695382	SRR15530475_unique_run_id	Tetracycline
blaGOB-1_1_EF394442_1	1	2739	290	0.0009064471050345583	SRR29811058_unique_run_id	Beta-lactam
blaOXA-5_1_AF347074_1	1	2739	267	0.0009845305635206812	SRR29811058_unique_run_id	Beta-lactam
blaOXA-9_1_KQ089875_1	1	2739	274	0.0009593783228467952	SRR29811058_unique_run_id	Beta-lactam
mph(F)_1_AM260957_1	1	2739	299	0.0008791627440134512	SRR29811058_unique_run_id	Macrolide
mupA_2_GU237136_1	1	2739	1024	0.00025670865279299015	SRR29811058_unique_run_id	Pseudomonic acid
tet(G)_3_S52437_1	1	2739	393	0.0006688795431552721	SRR29811058_unique_run_id	Tetracycline
aadA8_1_AF326210_1	1	6792	263	0.0004030686963414798	SRR29811059_unique_run_id	Aminoglycoside
blaOXA-427_1_KX827604_1	1	6792	264	0.00040154192097654996	SRR29811059_unique_run_id	Beta-lactam
dfrB1_1_U36276_1	1	3059	78	0.0030175773882867704	SRR29811057_unique_run_id	Folate pathway antagonist
mef(C)_1_AB571865_1	1	3059	407	0.0005783072144628209	SRR29811057_unique_run_id	Macrolide
mph(G)_1_AB571865_1	1	3059	294	0.0008005817560760819	SRR29811057_unique_run_id	Macrolide
tet(C)_1_NC_003123_1	1	3059	396	0.0005943713037534549	SRR29811057_unique_run_id	Tetracycline
tmexD1_1_MK347425_1	1	3059	1044	0.0002254511841823449	SRR29811057_unique_run_id	Tetracycline
aac(6')-IIc_1_NC_012555_1	1	2739	193	0.0013620189661141032	SRR29811058_unique_run_id	Aminoglycoside
aadA8_1_AF326210_1	1	2739	263	0.0009995044123955205	SRR29811058_unique_run_id	Aminoglycoside
aph(3'')-Ib_1_M28829_1	1	2739	267	0.0009845305635206812	SRR29811058_unique_run_id	Aminoglycoside
tet(34)_1_AB061440_1	1	17198	154	0.00027185281284595157	SRR15530477_unique_run_id	Tetracycline
tet(44)_1_NZ_ABDU01000081_1	1	17198	640	6.54145830910571e-05	SRR15530477_unique_run_id	Tetracycline
tmexC1_1_MK347425_1	1	17198	387	0.00010817915549942259	SRR15530477_unique_run_id	Tetracycline
vga(B)_1_U82085_1	1	17198	552	7.584299488818214e-05	SRR15530477_unique_run_id	Multiple
aph(3'')-Ib_1_M28829_1	1	19508	267	0.00013823196706393	SRR15530478_unique_run_id	Aminoglycoside
car(A)_1_M80346_1	1	19508	551	6.698354846836533e-05	SRR15530478_unique_run_id	Macrolide
dfrA21_1_AY552589_1	1	19508	165	0.00022368445579435943	SRR15530478_unique_run_id	Folate pathway antagonist
blaVEB-1_1_HM370393_1	1	3059	299	0.000787194101292201	SRR29811057_unique_run_id	Beta-lactam
aadA4_1_Z50802_1	1	1819	262	0.0015107705349386668	SRR29811061_unique_run_id	Aminoglycoside
aadA8_1_AF326210_1	1	1819	263	0.0015050261602811052	SRR29811061_unique_run_id	Aminoglycoside
aph(3')-IIa_2_V00618_1	1	1819	264	0.001499325303613374	SRR29811061_unique_run_id	Aminoglycoside
aph(6)-Id_1_M28829_1	1	1819	278	0.0014238197127839235	SRR29811061_unique_run_id	Aminoglycoside
blaOXA-551_1_KY682753_1	1	1819	295	0.0013417690852675617	SRR29811061_unique_run_id	Beta-lactam
blaPAU-1_1_MH053445_1	1	1819	293	0.001350927918614098	SRR29811061_unique_run_id	Beta-lactam
ere(A)_6_DQ157752_1	1	1819	406	0.0009749307392953959	SRR29811061_unique_run_id	Macrolide
ant(3'')-Ia_1_X02340_1	1	18366	323	0.00012137112965167498	SRR15530474_unique_run_id	Aminoglycoside
blaACC-4_1_KM087831_1	1	1360	390	0.0013574660633484162	SRR29811060_unique_run_id	Beta-lactam
blaOXA-7_1_X75562_1	1	1360	266	0.0019902697921273774	SRR29811060_unique_run_id	Beta-lactam
blaPAU-1_1_MH053445_1	1	1360	293	0.0018068660911463562	SRR29811060_unique_run_id	Beta-lactam
mef(C)_1_AB571865_1	1	1360	407	0.0013007660066483597	SRR29811060_unique_run_id	Macrolide
mph(A)_2_U36578_1	1	1360	306	0.0017301038062283738	SRR29811060_unique_run_id	Macrolide
msr(E)_1_FR751518_1	1	1360	491	0.0010782317000119803	SRR29811060_unique_run_id	Multiple
tet(X)_1_GU014535_1	1	1360	388	0.0013644633110976349	SRR29811060_unique_run_id	Tetracycline
aadA2_1_NC_010870_1	1	1819	272	0.0014552275005659217	SRR29811061_unique_run_id	Aminoglycoside
catB10_1_AJ878850_1	1	13760	210	0.00024916943521594687	SRR15530476_unique_run_id	Amphenicol
dfrA3_1_J03306_1	1	13760	162	0.00032299741602067185	SRR15530476_unique_run_id	Folate pathway antagonist
mcr-4.1_1_MF543359_1	1	13760	541	9.672011348493316e-05	SRR15530476_unique_run_id	Polymyxin
ere(D)_1_KP265721_1	1	6792	408	0.0002598212429848264	SRR29811059_unique_run_id	Macrolide
mef(C)_1_AB571865_1	1	6792	407	0.0002604596244172216	SRR29811059_unique_run_id	Macrolide
msr(E)_1_FR751518_1	1	6792	491	0.00021590034040287	SRR29811059_unique_run_id	Multiple
sul1_5_EU780013_1	1	6792	288	0.0003680800942285041	SRR29811059_unique_run_id	Folate pathway antagonist
tet(G)_3_S52437_1	1	6792	393	0.00026973808432012515	SRR29811059_unique_run_id	Tetracycline
tet(S/M)_1_HM367711_1	1	15210	644	7.350509022749825e-05	SRR15530475_unique_run_id	Tetracycline
tmexC1_1_MK347425_1	1	15210	387	0.0001223185480788343	SRR15530475_unique_run_id	Tetracycline
tmexD1_1_MK347425_1	1	15210	1044	4.5342220408533405e-05	SRR15530475_unique_run_id	Tetracycline
vanXmurFvanKWI_1_NZAGAF01000127_5	1	15210	252	0.00018784634169249554	SRR15530475_unique_run_id	Glycopeptide
vanXmurFvanKWI_2_AP008230_5	1	15210	353	0.00013409993797877868	SRR15530475_unique_run_id	Glycopeptide
VanHFX_1_AF155139_1	1	13760	322	0.0001625018055756175	SRR15530476_unique_run_id	Glycopeptide
aac(3)-Ih_1_CP000490_1	1	13760	152	0.0003442472460220318	SRR15530476_unique_run_id	Aminoglycoside
blaTEM-1A_1_HM749966_1	1	13760	286	0.0001829565783054155	SRR15530476_unique_run_id	Beta-lactam
mph(G)_1_AB571865_1	1	2186	294	0.001120301734600519	SRR29811062_unique_run_id	Macrolide
sul1_11_DQ914960_1	1	2186	293	0.001124125290008712	SRR29811062_unique_run_id	Folate pathway antagonist
sul2_7_HM486907_1	1	2186	283	0.0011638470317051328	SRR29811062_unique_run_id	Folate pathway antagonist
sul4_1_MG649393_1	1	2186	287	0.0011476261671517513	SRR29811062_unique_run_id	Folate pathway antagonist
tet(40)_1_FJ158002_1	1	2186	406	0.0008112529802279621	SRR29811062_unique_run_id	Tetracycline
aadA12_1_AY665771_1	1	2356	263	0.001161987515089699	SRR29811063_unique_run_id	Aminoglycoside
aph(3'')-Ib_1_M28829_1	1	2356	267	0.001144579462429179	SRR29811063_unique_run_id	Aminoglycoside
blaCEPH-A3_1_AY112998_1	1	2356	254	0.0012031603010574442	SRR29811063_unique_run_id	Beta-lactam
tet(39)_1_KT346360_1	1	1819	373	0.0010611846652920395	SRR29811061_unique_run_id	Tetracycline
tetB(P)_1_NC_010937_1	1	1819	652	0.000607088773242225	SRR29811061_unique_run_id	Tetracycline
aac(6')-IIb_1_L06163_1	1	2186	180	0.0018298261665141812	SRR29811062_unique_run_id	Aminoglycoside
aadA10_1_U37105_1	1	2186	277	0.001189056714702356	SRR29811062_unique_run_id	Aminoglycoside
aadA2_1_NC_010870_1	1	2186	272	0.0012109143748990905	SRR29811062_unique_run_id	Aminoglycoside
blaIMP-2_1_AJ243491_1	1	2186	246	0.0013388971950103767	SRR29811062_unique_run_id	Beta-lactam
cml_1_M22614_1	1	2186	302	0.0010906248674587835	SRR29811062_unique_run_id	Amphenicol
ere(D)_1_KP265721_1	1	2186	408	0.000807276249932727	SRR29811062_unique_run_id	Macrolide
aac(3)-Ii_1_CP000356_1	1	15210	152	0.00031142946122703205	SRR15530475_unique_run_id	Aminoglycoside
blaIMP-15_1_AY553333_1	1	15210	246	0.00019242795978255642	SRR15530475_unique_run_id	Beta-lactam
blaIMP-37_1_JX131372_1	1	15210	248	0.0001908761213972132	SRR15530475_unique_run_id	Beta-lactam
blaSGM-1_1_AAQG01000013_1	1	15210	321	0.00014746815609504321	SRR15530475_unique_run_id	Beta-lactam
blaSGM-7_1_NG050614_1	1	15210	326	0.00014520637455984318	SRR15530475_unique_run_id	Beta-lactam
blaVIM-13_1_DQ365886_1	1	15210	266	0.00017795969212973262	SRR15530475_unique_run_id	Beta-lactam
mupA_2_GU237136_1	1	1819	1024	0.00038654480483782297	SRR29811061_unique_run_id	Pseudomonic acid
sul2_7_HM486907_1	1	1819	283	0.0013986638874697198	SRR29811061_unique_run_id	Folate pathway antagonist
ant(3'')-Ii-aac(6')-IId_1_AF453998_1	1	18366	463	8.467143602049897e-05	SRR15530474_unique_run_id	Aminoglycoside
blaSGM-1_1_AAQG01000013_1	1	18366	321	0.0001221273360669502	SRR15530474_unique_run_id	Beta-lactam
catB8_1_AF227506_1	1	18366	210	0.00018668035655948105	SRR15530474_unique_run_id	Amphenicol
dfrA36_1_CP038791_1	1	18366	195	0.00020104038398713342	SRR15530474_unique_run_id	Folate pathway antagonist
mcr-1.11_1_KY853650_1	1	18366	542	7.233002744924541e-05	SRR15530474_unique_run_id	Polymyxin
tet(44)_1_NZ_ABDU01000081_1	1	18366	640	6.125449199607972e-05	SRR15530474_unique_run_id	Tetracycline
tet(A)_6_AF534183_1	1	18366	424	9.245961056012032e-05	SRR15530474_unique_run_id	Tetracycline
vga(D)_1_GQ205627_1	1	18366	525	7.467214262379241e-05	SRR15530474_unique_run_id	Streptogramin A
qepA_1_FJ167861_1	1	18627	511	7.564298904531928e-05	SRR15530473_unique_run_id	Quinolone
qnrS1_1_AB187515_1	1	18627	218	0.00017730994221173467	SRR15530473_unique_run_id	Quinolone
sul1_5_EU780013_1	1	18627	288	0.00013421377570193804	SRR15530473_unique_run_id	Folate pathway antagonist
sul2_7_HM486907_1	1	18627	283	0.00013658504382388042	SRR15530473_unique_run_id	Folate pathway antagonist
tet(36)_1_AJ514254_1	1	18627	640	6.0396199065872126e-05	SRR15530473_unique_run_id	Tetracycline
tet(44)_1_NZ_ABDU01000081_1	1	18627	640	6.0396199065872126e-05	SRR15530473_unique_run_id	Tetracycline
tet(A)_6_AF534183_1	1	18627	424	9.116407406169376e-05	SRR15530473_unique_run_id	Tetracycline
tet(S)_3_X92946_1	1	18627	646	5.983524365659158e-05	SRR15530473_unique_run_id	Tetracycline
catB1_1_M58472_1	1	18627	209	0.0001849452985749194	SRR15530473_unique_run_id	Amphenicol
dfrA21_1_AY552589_1	1	18627	165	0.00023426404486156458	SRR15530473_unique_run_id	Folate pathway antagonist
dfrE_1_CP080326_1	1	18627	129	0.000299640057381071	SRR15530473_unique_run_id	Folate pathway antagonist
erm(44)v_1_LN623525_1	1	18627	251	0.00015399827650262215	SRR15530473_unique_run_id	Multiple
floR_1_AF071555_1	1	18627	404	9.567714703504495e-05	SRR15530473_unique_run_id	Amphenicol
mcr-3.1_1_KY924928_1	1	18627	541	7.1448368580699e-05	SRR15530473_unique_run_id	Polymyxin
mcr-4.1_1_MF543359_1	1	18627	541	7.1448368580699e-05	SRR15530473_unique_run_id	Polymyxin
mupA_2_GU237136_1	1	18627	1024	3.774762441617007e-05	SRR15530473_unique_run_id	Pseudomonic acid
mcr-3.1_1_KY924928_1	1	2356	541	0.0005648848733245672	SRR29811063_unique_run_id	Polymyxin
mcr-4.1_1_MF543359_1	1	2356	541	0.0005648848733245672	SRR29811063_unique_run_id	Polymyxin
mph(G)_1_AB571865_1	1	2356	294	0.0010394650220020096	SRR29811063_unique_run_id	Macrolide
sul1_11_DQ914960_1	1	2356	293	0.0010430126841931427	SRR29811063_unique_run_id	Folate pathway antagonist
TOprJ4_1_CP091084_1	1	18627	476	8.120497353394571e-05	SRR15530473_unique_run_id	Tetracycline
VanHOX_1_KF478993_2	1	18627	346	0.00011171551272300045	SRR15530473_unique_run_id	Glycopeptide
aph(3')-Ia_2_EU287476_1	1	18627	271	0.00014263309004486404	SRR15530473_unique_run_id	Aminoglycoside
aph(6)-Id_1_M28829_1	1	18627	278	0.00013904160936028116	SRR15530473_unique_run_id	Aminoglycoside
blaFOX-1_1_X77455_1	1	2356	382	0.0008000071111743216	SRR29811063_unique_run_id	Beta-lactam
blaOXA-212_1_JN861780_1	1	2356	274	0.0011153383812722293	SRR29811063_unique_run_id	Beta-lactam
blaPAU-1_1_MH053445_1	1	2356	293	0.0010430126841931427	SRR29811063_unique_run_id	Beta-lactam
blaSMB-1_1_AB636283_1	1	2356	280	0.00109143827310211	SRR29811063_unique_run_id	Beta-lactam
catB3_2_U13880_1	1	2356	210	0.0014552510308028137	SRR29811063_unique_run_id	Amphenicol
dfrA21_1_AY552589_1	1	2356	165	0.0018521376755672172	SRR29811063_unique_run_id	Folate pathway antagonist
ere(A)_6_DQ157752_1	1	2356	406	0.0007527160504152484	SRR29811063_unique_run_id	Macrolide
imiS_1_Y10415_1	1	2356	255	0.0011984420253670228	SRR29811063_unique_run_id	Beta-lactam
dfrA21_1_AY552589_1	1	18813	165	0.00023194792769023353	SRR15530472_unique_run_id	Folate pathway antagonist
dfrA26_1_AM403715_1	1	18813	183	0.0002091333774256204	SRR15530472_unique_run_id	Folate pathway antagonist
dfrA35_1_CP024557_1	1	18813	170	0.00022512592981699137	SRR15530472_unique_run_id	Folate pathway antagonist
mcr-7.1_1_MG267386_1	1	18813	539	7.100446766027558e-05	SRR15530472_unique_run_id	Polymyxin
mupB_1_JQ231224_1	1	18813	1033	3.704879774335773e-05	SRR15530472_unique_run_id	Pseudomonic acid
ole(C)_1_L06249_1	1	18813	325	0.00011775817867350318	SRR15530472_unique_run_id	Macrolide
optrA_1_KP399637_1	1	18813	655	5.842963063952448e-05	SRR15530472_unique_run_id	Multiple
sul2_7_HM486907_1	1	18813	283	0.00013523465748723864	SRR15530472_unique_run_id	Folate pathway antagonist
tet(30)_1_AF090987_1	1	2157	394	0.0008472003558241494	SRR29811064_unique_run_id	Tetracycline
tet(A)_6_AF534183_1	1	2157	424	0.0007872569344214974	SRR29811064_unique_run_id	Tetracycline
aadA2_1_NC_010870_1	1	2817	272	0.0009396729937981583	SRR29811065_unique_run_id	Aminoglycoside
VanHOX_1_KF478993_2	1	18813	346	0.00011061100597944662	SRR15530472_unique_run_id	Glycopeptide
aac(3)-IIIc_1_L06161_1	1	18813	279	0.0001371735056232564	SRR15530472_unique_run_id	Aminoglycoside
blaVIM-7_1_AJ536835_1	1	18813	265	0.00014442040780712656	SRR15530472_unique_run_id	Beta-lactam
catB10_1_AJ878850_1	1	18813	210	0.00018224480032804065	SRR15530472_unique_run_id	Amphenicol
dfrA15_4_AJ867237_1	1	18813	157	0.00024376693037508621	SRR15530472_unique_run_id	Folate pathway antagonist
blaOXA-7_1_X75562_1	1	2157	266	0.001254875715017725	SRR29811064_unique_run_id	Beta-lactam
blaSPG-1_1_KP109680_1	1	2157	285	0.0011712173340165436	SRR29811064_unique_run_id	Beta-lactam
catB8_1_AF227506_1	1	2157	210	0.001589509239022452	SRR29811064_unique_run_id	Amphenicol
floR_1_AF071555_1	1	2157	404	0.0008262300499869181	SRR29811064_unique_run_id	Amphenicol
mph(G)_1_AB571865_1	1	2157	294	0.0011353637421588941	SRR29811064_unique_run_id	Macrolide
mupA_2_GU237136_1	1	2157	1024	0.00032597357440890127	SRR29811064_unique_run_id	Pseudomonic acid
mupB_1_JQ231224_1	1	2157	1033	0.0003231335335863649	SRR29811064_unique_run_id	Pseudomonic acid
sul4_1_MG649393_1	1	2157	287	0.0011630555407481356	SRR29811064_unique_run_id	Folate pathway antagonist
vga(D)_1_GQ205627_1	1	18627	525	7.362584267077744e-05	SRR15530473_unique_run_id	Streptogramin A
aadA12_1_AY665771_1	1	18366	263	0.0001490603607509164	SRR15530474_unique_run_id	Aminoglycoside
tet(A)_6_AF534183_1	1	2356	424	0.0007207611237466765	SRR29811063_unique_run_id	Tetracycline
ARR-8_1_KC199968_1	1	2157	150	0.0022253129346314327	SRR29811064_unique_run_id	Rifamycin
aadA12_1_AY665771_1	1	2157	263	0.0012691898866719197	SRR29811064_unique_run_id	Aminoglycoside
blaCMY-98_1_KC603538_1	1	2157	376	0.0008877578196667949	SRR29811064_unique_run_id	Beta-lactam
blaKHM-1_1_AB364006_1	1	2157	241	0.0013850495443764104	SRR29811064_unique_run_id	Beta-lactam
blaMOX-2_1_AJ276453_1	1	2157	382	0.0008738139795673166	SRR29811064_unique_run_id	Beta-lactam
tmexC1_1_MK347425_1	1	2817	387	0.0006604420008090414	SRR29811065_unique_run_id	Tetracycline
aac(3)-Ii_1_CP000356_1	1	2396	152	0.001976979175819348	SRR29811066_unique_run_id	Aminoglycoside
blaOXA-5_1_AF347074_1	1	2396	267	0.0011254712911031495	SRR29811066_unique_run_id	Beta-lactam
dfrB5_1_AY943084_1	1	2396	78	0.0038525748041607806	SRR29811066_unique_run_id	Folate pathway antagonist
TOprJ1_1_MK347425_1	1	32740	477	4.610366408870345e-05	SRR15530470_unique_run_id	Tetracycline
aac(3)-Ic_1_AJ511268_1	1	32740	156	0.0001409708190404586	SRR15530470_unique_run_id	Aminoglycoside
aac(3)-If_1_AY884051_1	1	32740	154	0.00014280160889812692	SRR15530470_unique_run_id	Aminoglycoside
aph(3')-IIa_2_V00618_1	1	32740	264	8.330093852390737e-05	SRR15530470_unique_run_id	Aminoglycoside
tet(44)_1_NZ_ABDU01000081_1	1	17908	640	6.282108554835827e-05	SRR15530471_unique_run_id	Tetracycline
tet(C)_1_NC_003123_1	1	17908	396	0.00010152902714886186	SRR15530471_unique_run_id	Tetracycline
aph(6)-Id_1_M28829_1	1	2817	278	0.0009193922817017951	SRR29811065_unique_run_id	Aminoglycoside
blaCARB-1_1_AF313471_1	1	2817	288	0.0008874689385871494	SRR29811065_unique_run_id	Beta-lactam
mph(F)_1_AM260957_1	1	2817	299	0.0008548195796424717	SRR29811065_unique_run_id	Macrolide
mph(G)_1_AB571865_1	1	2817	294	0.0008693573275955749	SRR29811065_unique_run_id	Macrolide
mupB_1_JQ231224_1	1	2817	1033	0.00024742599643088	SRR29811065_unique_run_id	Pseudomonic acid
tet(E)_3_CP000645_1	1	2817	405	0.0006310890229953062	SRR29811065_unique_run_id	Tetracycline
floR_1_AF071555_1	1	17908	404	9.951855136373588e-05	SRR15530471_unique_run_id	Amphenicol
mcr-10_1_MN179494_1	1	17908	539	7.459275463998014e-05	SRR15530471_unique_run_id	Polymyxin
mcr-2.1_1_LT598652_1	1	17908	538	7.473140288280538e-05	SRR15530471_unique_run_id	Polymyxin
mcr-4.1_1_MF543359_1	1	17908	541	7.431699584278982e-05	SRR15530471_unique_run_id	Polymyxin
mupA_2_GU237136_1	1	17908	1024	3.926317846772392e-05	SRR15530471_unique_run_id	Pseudomonic acid
qnrS2_1_DQ485530_1	1	17908	218	0.00018442887500435458	SRR15530471_unique_run_id	Quinolone
sul4_1_MG649393_1	1	17908	287	0.00014008883188484073	SRR15530471_unique_run_id	Folate pathway antagonist
tet(41)_1_AY264780_1	1	17908	393	0.00010230405789045622	SRR15530471_unique_run_id	Tetracycline
tet(34)_1_AB061440_1	1	18813	154	0.0002485156368109645	SRR15530472_unique_run_id	Tetracycline
tet(T)_1_L42544_1	1	18813	651	5.8788645267109886e-05	SRR15530472_unique_run_id	Tetracycline
tet(W)_2_AY049983_1	1	18813	639	5.989265738480209e-05	SRR15530472_unique_run_id	Tetracycline
vga(C)_1_FN806792_1	1	18813	522	7.331687369518876e-05	SRR15530472_unique_run_id	Multiple
tet(C)_1_NC_003123_1	1	32740	396	5.5533959015938255e-05	SRR15530470_unique_run_id	Tetracycline
vga(A)V_1_AF186237_1	1	32740	524	4.1968411775403714e-05	SRR15530470_unique_run_id	Multiple
aph(3')-IIa_2_V00618_1	1	17908	264	0.0001522935407232928	SRR15530471_unique_run_id	Aminoglycoside
dfrA21_1_AY552589_1	1	17908	165	0.00024366966515726844	SRR15530471_unique_run_id	Folate pathway antagonist
VanHOX_1_KF478993_3	1	17531	202	0.00020331734844809563	SRR15530469_unique_run_id	Glycopeptide
car(A)_1_M80346_1	1	17531	551	7.453739453088079e-05	SRR15530469_unique_run_id	Macrolide
catB2_1_AF047479_1	1	17531	210	0.00019557192565007294	SRR15530469_unique_run_id	Amphenicol
catB3_2_U13880_1	1	17531	210	0.00019557192565007294	SRR15530469_unique_run_id	Amphenicol
dfrA35_1_CP024557_1	1	17531	170	0.00024158884933244302	SRR15530469_unique_run_id	Folate pathway antagonist
dfrE_1_CP080326_1	1	17531	129	0.00031837290222104894	SRR15530469_unique_run_id	Folate pathway antagonist
