run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	experiment_title	experiment_alias	Sampletype	Substrate	Location	Latitude	Longitude	fastq_ftp	sample_title
SRR26541456	SAMN31142949	SRX22243359	PRJNA886482	1342751	plastisphere metagenome	Illumina HiSeq X sequencing: DNA-seq of plastisphere microbiome: PBAT_BHT04	PBAT_BHT04	Plastic	PBAT	BHT04	35.0158333333333	139.222166666667	ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/056/SRR26541456/SRR26541456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/056/SRR26541456/SRR26541456_2.fastq.gz	PBAT_BHT04 was placed at hydrocarbon seepage off Hatsushima island (depth: 855m) for for 4 months
SRR26541460	SAMN31142945	SRX22243355	PRJNA886482	1342751	plastisphere metagenome	Illumina HiSeq X sequencing: DNA-seq of plastisphere microbiome: PHBH_BHT04	PHBH_BHT04	Plastic	PHBH	BHT04	35.0158333333333	139.222166666667	ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/060/SRR26541460/SRR26541460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/060/SRR26541460/SRR26541460_2.fastq.gz	PHBH_BHT04 was placed at hydrocarbon seepage off Hatsushima island (depth: 855m) for for 4 months
SRR26541462	SAMN31142943	SRX22243353	PRJNA886482	1342751	plastisphere metagenome	Illumina HiSeq X sequencing: DNA-seq of plastisphere microbiome: PHB_BHT04	PHB_BHT04	Plastic	PHB	BHT04	35.0158333333333	139.222166666667	ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/062/SRR26541462/SRR26541462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/062/SRR26541462/SRR26541462_2.fastq.gz	PHB_BHT04 was placed at hydrocarbon seepage off Hatsushima island (depth: 855m) for for 4 months
SRR26541470	SAMN31142936	SRX22243345	PRJNA886482	1342751	plastisphere metagenome	Illumina HiSeq X sequencing: DNA-seq of plastisphere microbiome: PBSA_PJM12	PBSA_PJM12	Plastic	PBSA	PJM12	35.3196666666667	139.650833333333	ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/070/SRR26541470/SRR26541470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/070/SRR26541470/SRR26541470_2.fastq.gz	PBSA_PJM12 was placed at port of JAMSTEC Yokosuka Head quarter (depth: 2~6m) for for 12 months
SRR26541471	SAMN31142935	SRX22243344	PRJNA886482	1342751	plastisphere metagenome	Illumina HiSeq X sequencing: DNA-seq of plastisphere microbiome: P3HB4HB_PJM12	P3HB4HB_PJM12	Plastic	P3HB4HB	PJM12	35.3196666666667	139.650833333333	ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/071/SRR26541471/SRR26541471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/071/SRR26541471/SRR26541471_2.fastq.gz	P3HB4HB_PJM12 was placed at port of JAMSTEC Yokosuka Head quarter (depth: 2~6m) for for 12 months
SRR26541472	SAMN31142934	SRX22243343	PRJNA886482	1342751	plastisphere metagenome	Illumina HiSeq X sequencing: DNA-seq of plastisphere microbiome: PHBH_PJM12	PHBH_PJM12	Plastic	PHBH	PJM12	35.3196666666667	139.650833333333	ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/072/SRR26541472/SRR26541472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/072/SRR26541472/SRR26541472_2.fastq.gz	PHBH_PJM12 was placed at port of JAMSTEC Yokosuka Head quarter (depth: 2~6m) for for 12 months
SRR26541474	SAMN31142932	SRX22243341	PRJNA886482	1342751	plastisphere metagenome	Illumina HiSeq X sequencing: DNA-seq of plastisphere microbiome: PHB_PJM12	PHB_PJM12	Plastic	PHB	PJM12	35.3196666666667	139.650833333333	ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/074/SRR26541474/SRR26541474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/074/SRR26541474/SRR26541474_2.fastq.gz	PHB_PJM12 was placed at port of JAMSTEC Yokosuka Head quarter (depth: 2~6m) for for 12 months
SRR26541477	SAMN31142921	SRX22243338	PRJNA886482	1342751	plastisphere metagenome	Illumina HiSeq X sequencing: DNA-seq of plastisphere microbiome: PHBV_PJM02	PHBV_PJM02	Plastic	PHBV	PJM02	35.3196666666667	139.650833333333	ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/077/SRR26541477/SRR26541477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/077/SRR26541477/SRR26541477_2.fastq.gz	PHBV_PJM02 was placed at port of JAMSTEC Yokosuka Head quarter (depth: 2~6m) for for 2 months
SRR26549046	SAMN37935300	SRX22250815	PRJNA886482	749907	sediment metagenome	Illumina HiSeq X sequencing: DNA-seq of deep seafloor sediment: Sediment10cm_BHT	Sediment10cm_BHT	Non-plastic	Sediment	BHT	35.0158333333333	139.222166666667	ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/046/SRR26549046/SRR26549046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/046/SRR26549046/SRR26549046_2.fastq.gz	Sediment10cm_BHT was collected at hydrocarbon seepage off Hatsushima island (depth: 855m)
SRR26549050	SAMN37935296	SRX22250811	PRJNA886482	749907	sediment metagenome	Illumina HiSeq X sequencing: DNA-seq of deep seafloor sediment: Sediment1cm_BHTp	Sediment1cm_BHTp	Non-plastic	Sediment	BHTp	35.0158333333333	139.222166666667	ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/050/SRR26549050/SRR26549050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/050/SRR26549050/SRR26549050_2.fastq.gz	Sediment1cm_BHTp was collected near sample chamber at hydrocarbon seepage off Hatsushima island (depth: 855m)
SRR26549052	SAMN37935294	SRX22250809	PRJNA886482	1561972	seawater metagenome	Illumina HiSeq X sequencing: DNA-seq of deep seawater microbiome: Water_BHTp	Water_BHTp	Water	Seawater	BHTp	35.0158333333333	139.222166666667	ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/052/SRR26549052/SRR26549052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR265/052/SRR26549052/SRR26549052_2.fastq.gz	Water_BHT was collected near sample chamber at hydrocarbon seepage off Hatsushima island (depth: 855m)
SRR24947108	SAMN35767994	SRX20705583	PRJNA984432	256318	metagenome	MGISEQ-2000RS sequencing: metagenomic sequences	PlaQDSumEs2	Plastic	Undefined plastic		36.255	120.315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/008/SRR24947108/SRR24947108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/008/SRR24947108/SRR24947108_2.fastq.gz	Metagenome or environmental sample from metagenome
SRR24947111	SAMN35767991	SRX20705580	PRJNA984432	256318	metagenome	MGISEQ-2000RS sequencing: metagenomic sequences	EnvQDSumPort4	Water	Seawater		36.255	120.315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/011/SRR24947111/SRR24947111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/011/SRR24947111/SRR24947111_2.fastq.gz	Metagenome or environmental sample from metagenome
SRR24947113	SAMN35767989	SRX20705578	PRJNA984432	256318	metagenome	MGISEQ-2000RS sequencing: metagenomic sequences	EnvQDSumPort1	Water	Seawater		36.255	120.315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/013/SRR24947113/SRR24947113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/013/SRR24947113/SRR24947113_2.fastq.gz	Metagenome or environmental sample from metagenome
SRR24947116	SAMN35767998	SRX20705575	PRJNA984432	256318	metagenome	MGISEQ-2000RS sequencing: metagenomic sequences	PlaQDSumPort4	Plastic	Undefined plastic		36.255	120.315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/016/SRR24947116/SRR24947116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/016/SRR24947116/SRR24947116_2.fastq.gz	Metagenome or environmental sample from metagenome
SRR24947117	SAMN35767997	SRX20705574	PRJNA984432	256318	metagenome	MGISEQ-2000RS sequencing: metagenomic sequences	PlaQDSumPort3	Plastic	Undefined plastic		36.255	120.315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/017/SRR24947117/SRR24947117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/017/SRR24947117/SRR24947117_2.fastq.gz	Metagenome or environmental sample from metagenome
SRR24947118	SAMN35767996	SRX20705573	PRJNA984432	256318	metagenome	MGISEQ-2000RS sequencing: metagenomic sequences	PlaQDSumPort1	Plastic	Undefined plastic		36.255	120.315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/018/SRR24947118/SRR24947118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/018/SRR24947118/SRR24947118_2.fastq.gz	Metagenome or environmental sample from metagenome
SRR24947107	SAMN35767995	SRX20705584	PRJNA984432	256318	metagenome	MGISEQ-2000RS sequencing: metagenomic sequences	PlaQDSumEs3	Plastic	Undefined plastic		36.255	120.315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/007/SRR24947107/SRR24947107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/007/SRR24947107/SRR24947107_2.fastq.gz	Metagenome or environmental sample from metagenome
SRR24947109	SAMN35767993	SRX20705582	PRJNA984432	256318	metagenome	MGISEQ-2000RS sequencing: metagenomic sequences	PlaQDSumEs1	Plastic	Undefined plastic		36.255	120.315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/009/SRR24947109/SRR24947109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/009/SRR24947109/SRR24947109_2.fastq.gz	Metagenome or environmental sample from metagenome
SRR24947119	SAMN35767987	SRX20705572	PRJNA984432	256318	metagenome	MGISEQ-2000RS sequencing: metagenomic sequences	EnvQDSumEs2	Water	Seawater		36.255	120.315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/019/SRR24947119/SRR24947119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/019/SRR24947119/SRR24947119_2.fastq.gz	Metagenome or environmental sample from metagenome
SRR24947120	SAMN35767986	SRX20705571	PRJNA984432	256318	metagenome	MGISEQ-2000RS sequencing: metagenomic sequences	EnvQDSumEs1	Water	Seawater		36.255	120.315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/020/SRR24947120/SRR24947120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/020/SRR24947120/SRR24947120_2.fastq.gz	Metagenome or environmental sample from metagenome
SRR24947110	SAMN35767992	SRX20705581	PRJNA984432	256318	metagenome	MGISEQ-2000RS sequencing: metagenomic sequences	EnvQDSumPort5	Water	Seawater		36.255	120.315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/010/SRR24947110/SRR24947110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/010/SRR24947110/SRR24947110_2.fastq.gz	Metagenome or environmental sample from metagenome
SRR24947112	SAMN35767990	SRX20705579	PRJNA984432	256318	metagenome	MGISEQ-2000RS sequencing: metagenomic sequences	EnvQDSumPort3	Water	Seawater		36.255	120.315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/012/SRR24947112/SRR24947112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/012/SRR24947112/SRR24947112_2.fastq.gz	Metagenome or environmental sample from metagenome
SRR24947114	SAMN35767988	SRX20705577	PRJNA984432	256318	metagenome	MGISEQ-2000RS sequencing: metagenomic sequences	EnvQDSumEs3	Water	Seawater		36.255	120.315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/014/SRR24947114/SRR24947114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/014/SRR24947114/SRR24947114_2.fastq.gz	Metagenome or environmental sample from metagenome
SRR24947115	SAMN35767999	SRX20705576	PRJNA984432	256318	metagenome	MGISEQ-2000RS sequencing: metagenomic sequences	PlaQDSumPort5	Plastic	Undefined plastic		36.255	120.315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/015/SRR24947115/SRR24947115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/015/SRR24947115/SRR24947115_2.fastq.gz	Metagenome or environmental sample from metagenome
